,Unnamed: 0_x,date,journey,start_quadkey,end_quadkey,n_crisis,Unnamed: 0_y,quadkey,GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
125,125,2020-03-19,031133213232_031133231010,031133213232,031133231010,9.184306231417516,459,031133213232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.24_1,Perthshire and Kinross,GBR.3.24.1_1,Perthshire and Kinross
126,126,2020-03-19,031133213232_031133231020,031133213232,031133231020,2.806315792933129,459,031133213232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.24_1,Perthshire and Kinross,GBR.3.24.1_1,Perthshire and Kinross
127,127,2020-03-19,031133213232_031133231022,031133213232,031133231022,8.92918661387814,459,031133213232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.24_1,Perthshire and Kinross,GBR.3.24.1_1,Perthshire and Kinross
128,128,2020-03-19,031133213303_031133213330,031133213303,031133213330,2.6424524919325907,519,031133213303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
129,129,2020-03-19,031133213303_031133213331,031133213303,031133213331,12.992058085335241,519,031133213303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
130,130,2020-03-19,031133213303_031133231103,031133213303,031133231103,3.3030656149157407,519,031133213303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
131,131,2020-03-19,031133213303_031133231112,031133213303,031133231112,2.8626568662603082,519,031133213303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
132,132,2020-03-19,031133213330_031133213303,031133213330,031133213303,3.6402391713688256,528,031133213330,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
133,133,2020-03-19,031133213330_031133213331,031133213330,031133213331,26.452404645280126,528,031133213330,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
134,134,2020-03-19,031133213330_031133231112,031133213330,031133231112,3.8829217827934137,528,031133213330,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
135,135,2020-03-19,031133213331_031133213303,031133213331,031133213303,16.973744675135332,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
136,136,2020-03-19,031133213331_031133213330,031133213331,031133213330,33.15184506862369,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
137,137,2020-03-19,031133213331_031133231103,031133213331,031133231103,14.586811830194426,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
138,138,2020-03-19,031133213331_031133231112,031133213331,031133231112,12.465093745802507,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
139,139,2020-03-19,031133213331_031133231113,031133213331,031133231113,2.9173623660388848,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
140,140,2020-03-19,031133213331_031133231130,031133213331,031133231130,4.508650929332823,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
141,141,2020-03-19,031133213331_031133302201,031133213331,031133302201,3.7130066476858534,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
142,142,2020-03-19,031133213331_031133302211,031133213331,031133302211,2.9173623660388848,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
143,143,2020-03-19,031133213331_031133302220,031133213331,031133302220,8.752087098116652,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
144,144,2020-03-19,031133213331_031133302232,031133213331,031133302232,9.282516619214633,529,031133213331,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.3_1,Angus,GBR.3.3.1_1,Angus
145,145,2020-03-19,031133220023_031133220030,031133220023,031133220030,15.490320002455888,214,031133220023,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
146,146,2020-03-19,031133220030_031133220023,031133220030,031133220023,13.995562313197153,215,031133220030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
147,147,2020-03-19,031133220120_031133220023,031133220120,031133220023,1.6339827935222673,217,031133220120,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
148,148,2020-03-19,031133222030_031133222230,031133222030,031133222230,3.0914723797521533,230,031133222030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
149,149,2020-03-19,031133222133_031133222311,031133222133,031133222311,7.9608485153228035,232,031133222133,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
150,150,2020-03-19,031133222230_031133222030,031133222230,031133222030,3.0166096726917435,233,031133222230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
151,151,2020-03-19,031133222311_031133222133,031133222311,031133222133,7.695006817964684,234,031133222311,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
152,152,2020-03-19,031133222311_031133222313,031133222311,031133222313,3.2269383430174483,234,031133222311,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
153,153,2020-03-19,031133223003_031133223021,031133223003,031133223021,3.2141431203931203,237,031133223003,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
154,154,2020-03-19,031133223020_031133223032,031133223020,031133223032,2.4649189306268955,238,031133223020,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
155,155,2020-03-19,031133223021_031133223003,031133223021,031133223003,4.220366665192786,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
156,156,2020-03-19,031133223021_031133223023,031133223021,031133223023,4.421336506392441,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
157,157,2020-03-19,031133223021_031133223032,031133223021,031133223032,9.244612695184195,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
158,158,2020-03-19,031133223021_031133223033,031133223021,031133223033,4.019396823993128,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
159,159,2020-03-19,031133223021_031133223122,031133223021,031133223122,2.6126079355955336,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
160,160,2020-03-19,031133223021_031133223201,031133223021,031133223201,2.009698411996564,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
161,161,2020-03-19,031133223021_031133223211,031133223021,031133223211,3.617457141593816,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
162,162,2020-03-19,031133223021_031133223300,031133223021,031133223300,3.0145476179948467,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
163,163,2020-03-19,031133223021_031133223303,031133223021,031133223303,2.6126079355955336,239,031133223021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
164,164,2020-03-19,031133223023_031133223021,031133223023,031133223021,2.9643825184409187,240,031133223023,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
165,165,2020-03-19,031133223023_031133223032,031133223023,031133223032,10.375338814543216,240,031133223023,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
166,166,2020-03-19,031133223032_031133223021,031133223032,031133223021,11.371225482336595,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
167,167,2020-03-19,031133223032_031133223023,031133223032,031133223023,9.746764699145652,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
168,168,2020-03-19,031133223032_031133223033,031133223032,031133223033,3.451979164280752,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
169,169,2020-03-19,031133223032_031133223211,031133223032,031133223211,6.700900730662638,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
170,170,2020-03-19,031133223032_031133223300,031133223032,031133223300,7.716188720156975,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
171,171,2020-03-19,031133223032_031133223303,031133223032,031133223303,3.0458639684830167,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
172,172,2020-03-19,031133223032_031133223312,031133223032,031133223312,2.0305759789886766,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
173,173,2020-03-19,031133223032_031133223331,031133223032,031133223331,2.436691174786413,241,031133223032,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
174,174,2020-03-19,031133223033_031133223021,031133223033,031133223021,4.203550276290836,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
175,175,2020-03-19,031133223033_031133223032,031133223033,031133223032,3.4617472863571592,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
176,176,2020-03-19,031133223033_031133223122,031133223033,031133223122,33.38113454701546,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
177,177,2020-03-19,031133223033_031133223211,031133223033,031133223211,26.704907637612372,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
178,178,2020-03-19,031133223033_031133223300,031133223033,031133223300,33.62840221032669,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
179,179,2020-03-19,031133223033_031133223303,031133223033,031133223303,10.385241859071476,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
180,180,2020-03-19,031133223033_031133223312,031133223033,031133223312,9.396171205826574,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
181,181,2020-03-19,031133223033_031133223321,031133223033,031133223321,4.203550276290836,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
182,182,2020-03-19,031133223033_031133223330,031133223033,031133223330,3.4617472863571592,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
183,183,2020-03-19,031133223033_031133223331,031133223033,031133223331,10.137974195760252,611,031133223033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
184,184,2020-03-19,031133223122_031133223033,031133223122,031133223033,32.80306516216784,613,031133223122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
185,185,2020-03-19,031133223122_031133223211,031133223122,031133223211,7.952258221131598,613,031133223122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
186,186,2020-03-19,031133223122_031133223300,031133223122,031133223300,19.135121344597906,613,031133223122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
187,187,2020-03-19,031133223122_031133223303,031133223122,031133223303,6.709717874079785,613,031133223122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
188,188,2020-03-19,031133223122_031133223331,031133223122,031133223331,3.479112971745073,613,031133223122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
189,189,2020-03-19,031133223201_031133223202,031133223201,031133223202,27.908757400835015,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
190,190,2020-03-19,031133223201_031133223211,031133223201,031133223211,3.9555719150789774,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
191,191,2020-03-19,031133223201_031133223212,031133223201,031133223212,6.153111867900634,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
192,192,2020-03-19,031133223201_031133223213,031133223201,031133223213,10.108683782979613,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
193,193,2020-03-19,031133223201_031133223220,031133223201,031133223220,2.6370479433859857,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
194,194,2020-03-19,031133223201_031133223303,031133223201,031133223303,11.646961749954775,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
195,195,2020-03-19,031133223201_031133223312,031133223201,031133223312,6.372865863182799,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
196,196,2020-03-19,031133223201_031133223320,031133223201,031133223320,3.9555719150789774,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
197,197,2020-03-19,031133223201_031133223321,031133223201,031133223321,17.58031962257324,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
198,198,2020-03-19,031133223201_031133223330,031133223201,031133223330,13.844501702776427,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
199,199,2020-03-19,031133223201_031133223331,031133223201,031133223331,17.58031962257324,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
200,200,2020-03-19,031133223201_031133232220,031133223201,031133232220,2.4172939481038203,622,031133223201,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
201,201,2020-03-19,031133223202_031133223201,031133223202,031133223201,20.778898956416427,623,031133223202,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
202,202,2020-03-19,031133223211_031133223021,031133223211,031133223021,3.260734845542937,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
203,203,2020-03-19,031133223211_031133223032,031133223211,031133223032,7.775598477833157,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
204,204,2020-03-19,031133223211_031133223033,031133223211,031133223033,23.07596967615002,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
205,205,2020-03-19,031133223211_031133223122,031133223211,031133223122,7.5247727204837025,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
206,206,2020-03-19,031133223211_031133223201,031133223211,031133223201,4.0132121175913085,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
207,207,2020-03-19,031133223211_031133223300,031133223211,031133223300,46.9044166243484,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
208,208,2020-03-19,031133223211_031133223303,031133223211,031133223303,12.541287867472837,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
209,209,2020-03-19,031133223211_031133223312,031133223211,031133223312,9.029727264580442,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
210,210,2020-03-19,031133223211_031133223321,031133223211,031133223321,2.5082575734945687,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
211,211,2020-03-19,031133223211_031133223330,031133223211,031133223330,2.5082575734945687,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
212,212,2020-03-19,031133223211_031133223331,031133223211,031133223331,6.772295448435331,242,031133223211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.4_1,Argyll and Bute,GBR.3.4.1_1,Argyll and Bute
213,213,2020-03-19,031133223212_031133223201,031133223212,031133223201,8.615421478267901,624,031133223212,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
214,214,2020-03-19,031133223212_031133223213,031133223212,031133223213,2.209082430325103,624,031133223212,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.18_1,Inverclyde,GBR.3.18.1_1,Inverclyde
215,215,2020-03-19,031133223213_031133223201,031133223213,031133223201,6.244775453044168,625,031133223213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
216,216,2020-03-19,031133223213_031133223212,031133223213,031133223212,2.5619591602232483,625,031133223213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
217,217,2020-03-19,031133223213_031133223320,031133223213,031133223320,2.2417142651953417,625,031133223213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
218,218,2020-03-19,031133223213_031133223321,031133223213,031133223321,1.7613469226534832,625,031133223213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
219,219,2020-03-19,031133223213_031133223331,031133223213,031133223331,2.4018367127092954,625,031133223213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
220,220,2020-03-19,031133223220_031133223201,031133223220,031133223201,2.26117816091954,592,031133223220,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
221,221,2020-03-19,031133223231_031133223320,031133223231,031133223320,5.7847545944670085,626,031133223231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
222,222,2020-03-19,031133223231_031133223321,031133223231,031133223321,3.5810385584795767,626,031133223231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
223,223,2020-03-19,031133223231_031133223331,031133223231,031133223331,1.6527870269905738,626,031133223231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
224,224,2020-03-19,031133223233_031133223321,031133223233,031133223321,2.163848362434481,627,031133223233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.25_1,Renfrewshire,GBR.3.25.1_1,Renfrewshire
225,225,2020-03-19,031133223300_031133223021,031133223300,031133223021,2.843826868661338,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
226,226,2020-03-19,031133223300_031133223032,031133223300,031133223032,8.312724693010065,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
227,227,2020-03-19,031133223300_031133223033,031133223300,031133223033,29.31329233850918,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
228,228,2020-03-19,031133223300_031133223122,031133223300,031133223122,19.25052034170752,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
229,229,2020-03-19,031133223300_031133223211,031133223300,031133223211,42.219891203972175,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
230,230,2020-03-19,031133223300_031133223303,031133223300,031133223303,24.5006622530823,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
231,231,2020-03-19,031133223300_031133223312,031133223300,031133223312,11.156551561671405,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
232,232,2020-03-19,031133223300_031133223321,031133223300,031133223321,3.718850520557136,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
233,233,2020-03-19,031133223300_031133223330,031133223300,031133223330,7.000189215166371,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
234,234,2020-03-19,031133223300_031133223331,031133223300,031133223331,14.00037843033274,614,031133223300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
235,235,2020-03-19,031133223301_031133223303,031133223301,031133223303,31.632352473890236,615,031133223301,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
236,236,2020-03-19,031133223301_031133223310,031133223301,031133223310,2.913506148910943,615,031133223301,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.31_1,West Dunbartonshire,GBR.3.31.1_1,West Dunbartonshire
